Date,Open,High,Low,Close
07-12-2010, 295.30 , 295.50 , 285.00 , 286.45 
08-12-2010, 285.00 , 286.00 , 279.20 , 280.50 
09-12-2010, 281.50 , 281.70 , 266.65 , 268.69 
10-12-2010, 268.40 , 274.45 , 265.55 , 273.24 
13-12-2010, 274.55 , 278.00 , 269.50 , 274.48 
14-12-2010, 274.92 , 280.50 , 274.05 , 279.27 
15-12-2010, 278.30 , 278.30 , 267.00 , 269.80 
16-12-2010, 270.90 , 277.90 , 267.74 , 276.30 
20-12-2010, 275.00 , 275.00 , 269.00 , 270.05 
21-12-2010, 270.92 , 276.50 , 270.92 , 274.38 
22-12-2010, 274.80 , 278.80 , 273.00 , 274.49 
23-12-2010, 275.50 , 276.79 , 273.51 , 274.63 
24-12-2010, 274.60 , 276.90 , 273.00 , 275.54 
27-12-2010, 276.45 , 277.14 , 274.56 , 275.12 
28-12-2010, 276.50 , 276.50 , 272.50 , 272.85 
29-12-2010, 273.50 , 276.32 , 273.13 , 275.52 
30-12-2010, 275.10 , 278.05 , 274.18 , 274.96 
31-12-2010, 275.40 , 282.74 , 275.30 , 281.19 
03-01-2011, 283.27 , 285.20 , 281.52 , 282.21 
04-01-2011, 283.44 , 283.44 , 272.71 , 273.56 
05-01-2011, 273.50 , 273.64 , 268.20 , 269.32 
06-01-2011, 271.40 , 271.40 , 261.31 , 262.24 
07-01-2011, 261.79 , 264.20 , 256.71 , 260.10 
10-01-2011, 259.98 , 263.40 , 253.60 , 254.71 
11-01-2011, 254.63 , 262.86 , 253.50 , 261.29 
12-01-2011, 262.80 , 268.90 , 256.97 , 266.97 
13-01-2011, 267.40 , 267.40 , 255.49 , 256.07 
14-01-2011, 256.67 , 258.80 , 249.14 , 250.08 
17-01-2011, 250.40 , 253.50 , 249.00 , 251.62 
18-01-2011, 252.00 , 256.20 , 252.00 , 255.46 
19-01-2011, 256.19 , 256.58 , 248.73 , 250.18 
20-01-2011, 249.10 , 254.50 , 246.31 , 253.51 
21-01-2011, 252.89 , 260.70 , 252.20 , 259.69 
24-01-2011, 264.00 , 270.74 , 263.60 , 269.51 
25-01-2011, 270.90 , 273.74 , 266.80 , 267.80 
27-01-2011, 268.90 , 271.20 , 264.25 , 265.35 
28-01-2011, 264.97 , 267.46 , 259.05 , 262.02 
31-01-2011, 258.00 , 266.50 , 257.10 , 264.24 
01-02-2011, 265.26 , 266.00 , 258.52 , 259.40 
02-02-2011, 262.47 , 263.36 , 256.00 , 257.38 
03-02-2011, 257.50 , 265.90 , 256.12 , 265.17 
04-02-2011, 264.80 , 269.50 , 263.00 , 264.58 
07-02-2011, 265.97 , 268.78 , 263.45 , 266.35 
08-02-2011, 266.40 , 268.50 , 262.40 , 263.82 
09-02-2011, 263.50 , 263.50 , 256.50 , 258.10 
10-02-2011, 257.81 , 258.50 , 247.63 , 249.41 
11-02-2011, 249.80 , 260.20 , 248.51 , 259.26 
14-02-2011, 261.00 , 270.69 , 261.00 , 269.82 
15-02-2011, 271.00 , 276.10 , 267.01 , 273.68 
16-02-2011, 273.23 , 277.30 , 272.37 , 275.11 
17-02-2011, 275.20 , 278.80 , 274.00 , 278.05 
18-02-2011, 278.26 , 281.48 , 273.96 , 276.11 
21-02-2011, 276.14 , 279.90 , 274.45 , 279.18 
22-02-2011, 277.40 , 277.70 , 271.40 , 272.73 
23-02-2011, 271.00 , 272.09 , 260.94 , 261.77 
24-02-2011, 262.44 , 264.00 , 251.23 , 252.87 
25-02-2011, 255.00 , 261.98 , 253.38 , 258.27 
28-02-2011, 259.00 , 266.21 , 258.36 , 263.05 
01-03-2011, 265.70 , 271.80 , 264.74 , 270.54 
03-03-2011, 269.00 , 271.92 , 265.56 , 268.25 
04-03-2011, 270.80 , 272.80 , 269.30 , 270.46 
07-03-2011, 268.44 , 268.44 , 261.10 , 262.42 
08-03-2011, 262.80 , 265.49 , 262.02 , 264.23 
09-03-2011, 265.97 , 266.50 , 261.72 , 262.73 
10-03-2011, 261.52 , 261.52 , 257.50 , 258.98 
11-03-2011, 257.79 , 259.50 , 255.40 , 256.52 
14-03-2011, 257.25 , 260.90 , 256.58 , 260.20 
15-03-2011, 256.00 , 258.45 , 252.04 , 256.25 
16-03-2011, 257.63 , 265.86 , 257.63 , 264.39 
17-03-2011, 262.50 , 267.00 , 260.87 , 261.75 
18-03-2011, 263.60 , 264.20 , 258.00 , 259.02 
21-03-2011, 260.84 , 261.45 , 256.86 , 258.26 
22-03-2011, 259.54 , 263.21 , 259.50 , 262.05 
23-03-2011, 261.79 , 264.80 , 259.50 , 264.27 
24-03-2011, 264.80 , 266.57 , 263.21 , 265.08 
25-03-2011, 266.80 , 271.90 , 264.80 , 271.08 
28-03-2011, 270.50 , 276.02 , 270.13 , 274.92 
29-03-2011, 274.18 , 279.30 , 274.11 , 276.79 
30-03-2011, 277.99 , 287.07 , 277.53 , 285.61 
31-03-2011, 287.97 , 288.85 , 275.80 , 276.53 
01-04-2011, 276.53 , 277.40 , 270.51 , 271.95 
04-04-2011, 272.70 , 277.40 , 272.63 , 276.33 
05-04-2011, 278.45 , 280.37 , 274.20 , 279.63 
06-04-2011, 279.88 , 282.40 , 277.52 , 279.73 
07-04-2011, 279.40 , 283.50 , 277.50 , 281.29 
08-04-2011, 280.50 , 282.49 , 276.17 , 277.83 
11-04-2011, 277.97 , 279.80 , 276.25 , 278.42 
13-04-2011, 276.79 , 282.99 , 275.90 , 281.90 
15-04-2011, 281.80 , 284.90 , 279.50 , 280.82 
18-04-2011, 281.20 , 284.40 , 274.68 , 275.15 
19-04-2011, 275.50 , 276.86 , 271.51 , 273.33 
20-04-2011, 275.20 , 280.20 , 272.36 , 279.52 
21-04-2011, 282.00 , 287.50 , 280.92 , 286.11 
25-04-2011, 287.20 , 296.01 , 287.20 , 291.88 
26-04-2011, 292.45 , 294.96 , 288.54 , 293.38 
27-04-2011, 294.00 , 295.48 , 290.12 , 291.05 
28-04-2011, 292.90 , 293.21 , 284.51 , 285.58 
29-04-2011, 285.60 , 286.89 , 278.50 , 280.46 
02-05-2011, 281.00 , 281.90 , 268.20 , 269.27 
03-05-2011, 268.01 , 272.77 , 257.50 , 258.37 
04-05-2011, 259.19 , 264.39 , 256.25 , 261.58 
05-05-2011, 261.50 , 264.29 , 258.70 , 260.24 
06-05-2011, 260.30 , 266.35 , 260.30 , 264.99 
09-05-2011, 265.70 , 266.49 , 260.20 , 262.33 
10-05-2011, 262.06 , 263.90 , 260.90 , 262.70 
11-05-2011, 263.74 , 268.87 , 261.20 , 267.50 
12-05-2011, 265.90 , 267.98 , 263.10 , 264.14 
13-05-2011, 264.44 , 268.00 , 261.51 , 264.96 
16-05-2011, 264.00 , 265.72 , 261.01 , 261.63 
17-05-2011, 262.31 , 262.68 , 240.10 , 241.47 
18-05-2011, 238.00 , 239.79 , 232.85 , 235.57 
19-05-2011, 236.44 , 237.87 , 231.26 , 232.23 
20-05-2011, 231.20 , 235.91 , 231.04 , 232.04 
23-05-2011, 231.40 , 231.40 , 223.82 , 224.98 
24-05-2011, 225.00 , 226.79 , 221.60 , 222.21 
25-05-2011, 221.80 , 222.98 , 216.50 , 217.79 
26-05-2011, 218.47 , 221.27 , 216.74 , 218.83 
27-05-2011, 220.37 , 224.23 , 220.10 , 223.46 
30-05-2011, 224.19 , 225.40 , 221.50 , 223.73 
31-05-2011, 225.20 , 230.42 , 224.81 , 229.79 
01-06-2011, 230.88 , 233.70 , 230.10 , 232.92 
02-06-2011, 230.80 , 234.98 , 229.40 , 233.42 
03-06-2011, 233.47 , 235.60 , 230.10 , 231.25 
06-06-2011, 230.30 , 232.19 , 227.24 , 231.71 
07-06-2011, 231.34 , 233.67 , 230.51 , 232.01 
08-06-2011, 231.40 , 232.30 , 228.61 , 229.49 
09-06-2011, 229.49 , 230.93 , 225.57 , 226.35 
